id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
22830417,,,,0.605263,0.763158,0.763158,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533573,source/net/filebot/web/OpenSubtitlesXmlRpc.java,361,367,7,,38,1,0
22830518,,,,0.638889,0.777778,0.777778,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533629,source/net/filebot/util/prefs/FilePreferences.java,68,74,7,,32,1,0
22830563,,,,0.609756,0.756098,0.756098,533602,source/net/filebot/archive/SevenZipNativeBindings.java,111,119,9,,41,1,0,533629,source/net/filebot/util/prefs/FilePreferences.java,68,74,7,,32,1,0
22830587,,,,0.648649,0.891892,0.891892,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533657,source/net/filebot/util/ui/SimpleLabelProvider.java,65,71,7,,37,1,0
28418430,,,,0.762887,0.793814,0.793814,755777,source/net/filebot/ui/filter/ExtractTool.java,50,63,14,,80,0,0,1238535,source/net/filebot/ui/rename/BindingDialog.java,276,289,14,,97,0,0
22830542,,,,0.5,0.638889,0.638889,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533644,source/net/filebot/util/ui/SimpleLabelProvider.java,53,59,7,,27,1,0
22830577,,,,0.638889,0.777778,0.777778,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533649,source/net/filebot/util/prefs/FilePreferences.java,83,89,7,,32,1,0
22830682,,,,0.609756,0.756098,0.756098,533602,source/net/filebot/archive/SevenZipNativeBindings.java,111,119,9,,41,1,0,533649,source/net/filebot/util/prefs/FilePreferences.java,83,89,7,,32,1,0
22830601,,,,0.666667,0.833333,0.833333,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533641,source/net/filebot/vfs/ZipArchive.java,28,34,7,,36,1,0
28917585,,,,0.585366,0.707317,0.707317,533602,source/net/filebot/archive/SevenZipNativeBindings.java,111,119,9,,41,1,0,533641,source/net/filebot/vfs/ZipArchive.java,28,34,7,,36,1,0
26804841,,,,1,1,1,755837,source/net/filebot/ui/rename/MusicMatcher.java,28,29,2,,60,0,1,755838,source/net/filebot/ui/rename/XattrFileMatcher.java,17,18,2,,60,0,1
26804808,,,,0.925,0.9625,0.9625,755777,source/net/filebot/ui/filter/ExtractTool.java,50,63,14,,80,0,0,755778,source/net/filebot/ui/filter/MediaInfoTool.java,36,49,14,,78,0,0
22830703,,,,0.75,0.861111,0.861111,533572,source/net/filebot/hash/MessageDigestHash.java,15,21,7,,36,1,0,533574,source/net/filebot/hash/Ed2kHash.java,16,22,7,,32,1,0
26804863,,,,0.975,1,1,755777,source/net/filebot/ui/filter/ExtractTool.java,50,63,14,,80,0,0,755875,source/net/filebot/ui/filter/AttributeTool.java,31,44,14,,80,1,0
22830320,,,,0.913793,0.913793,0.913793,533522,source/net/filebot/similarity/Normalization.java,94,99,6,,53,1,0,533523,source/net/filebot/similarity/Normalization.java,101,106,6,,58,1,0
22830670,,,,0.368421,0.578947,0.578947,533492,source/net/filebot/ui/rename/HighlightListCellRenderer.java,72,79,8,,31,1,0,533679,source/net/filebot/util/ui/PrototypeCellValueUpdater.java,41,49,9,,38,1,0
22830596,,,,0.46,0.62,0.62,533659,source/net/filebot/format/ExpressionFormat.java,290,296,7,,41,1,1,533662,source/net/filebot/MediaTypes.java,70,79,10,,50,1,0
22830294,,,,0.487179,0.717949,0.717949,533492,source/net/filebot/ui/rename/HighlightListCellRenderer.java,72,79,8,,31,1,0,533493,source/net/filebot/similarity/Matcher.java,59,65,7,,39,1,0
22830637,,,,0.935484,1,1,533492,source/net/filebot/ui/rename/HighlightListCellRenderer.java,72,79,8,,31,1,0,533669,source/net/filebot/util/ui/DefaultFancyListCellRenderer.java,59,66,8,,31,1,0
22830460,,,,0.488372,0.674419,0.674419,533492,source/net/filebot/ui/rename/HighlightListCellRenderer.java,72,79,8,,31,1,0,533605,source/net/filebot/util/ui/ListView.java,60,69,10,,43,1,0
22830365,,,,0.428571,0.642857,0.642857,533492,source/net/filebot/ui/rename/HighlightListCellRenderer.java,72,79,8,,31,1,0,533554,source/net/filebot/format/ExpressionFormat.java,155,160,6,,42,1,1
28418399,,,,0.869048,0.928571,0.928571,1238488,source/net/filebot/format/MediaBindingBean.java,1,9,9,,81,0,0,1238489,source/net/filebot/cli/CmdlineOperations.java,3,10,8,,84,0,0
22830375,,,,0.854167,0.958333,0.958333,533563,source/net/filebot/format/PrivilegedInvocation.java,29,37,9,,48,1,1,533564,source/net/filebot/format/SecureCompiledScript.java,80,88,9,,46,1,1
22830664,,,,0.521739,0.695652,0.695652,533578,source/net/filebot/web/OpenSubtitlesXmlRpc.java,335,341,7,,46,2,0,533665,source/net/filebot/util/ui/SimpleLabelProvider.java,74,80,7,,37,1,0
