id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
28918745,,,,0.240385,0.423077,0.423077,1285835,src/com/levelonelabs/aim/AIMClient.java,788,799,12,,62,1,0,1285836,src/com/levelonelabs/aimbot/modules/MegaHalModule.java,194,207,14,,104,1,0
22834909,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534940,src/com/levelonelabs/aim/AIMClient.java,986,992,7,,55,1,0
22834871,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534923,src/com/levelonelabs/aim/AIMClient.java,843,849,7,,55,1,0
22834890,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534924,src/com/levelonelabs/aim/AIMClient.java,863,869,7,,55,1,0
22834949,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534938,src/com/levelonelabs/aim/AIMClient.java,962,968,7,,55,1,0
22834822,,,,0.461538,0.538462,0.538462,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534929,src/com/levelonelabs/aim/AIMClient.java,891,897,7,,52,1,0
22834844,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534931,src/com/levelonelabs/aim/AIMClient.java,909,915,7,,55,1,0
28918737,,,,0.745455,0.745455,0.745455,1285823,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,485,501,17,,110,1,0,1285824,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,486,497,12,,82,1,0
22834862,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534933,src/com/levelonelabs/aim/AIMClient.java,935,941,7,,55,1,0
22834969,,,,0.436364,0.509091,0.509091,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,534955,src/com/levelonelabs/aim/AIMClient.java,1011,1017,7,,55,1,0
28918741,,,,0.462366,0.462366,0.462366,534922,src/com/levelonelabs/aim/AIMClient.java,499,508,10,,43,1,1,1285830,src/com/levelonelabs/aim/AIMClient.java,492,509,18,,93,1,0
22834994,,,,0.77381,0.833333,0.833333,534995,src/com/levelonelabs/aimbot/modules/ListModule.java,247,257,11,,79,1,1,534996,src/com/levelonelabs/aimbot/modules/ListModule.java,295,305,11,,84,1,1
22834999,,,,0.822785,0.886076,0.886076,534995,src/com/levelonelabs/aimbot/modules/ListModule.java,247,257,11,,79,1,1,535001,src/com/levelonelabs/aimbot/modules/ListModule.java,316,325,10,,77,1,1
26806033,,,,0.863636,0.909091,0.909091,756891,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,489,501,13,,82,1,0,756892,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,447,459,13,,88,1,0
28918749,,,,0.23913,0.356522,0.356522,1285840,src/com/levelonelabs/aim/AIMClient.java,1450,1472,23,,106,1,0,1285841,src/com/levelonelabs/aimbot/modules/WeatherModule.java,121,151,31,,230,1,0
28418779,,,,0.964286,1,1,1238952,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,33,55,23,,84,0,1,1238953,src/com/levelonelabs/aimbot/modules/BuddyManagementModule.java,33,53,21,,84,0,1
22835090,,,,0.873016,0.873016,0.873016,535044,src/com/levelonelabs/aimbot/modules/MoviesModule.java,344,354,11,,63,1,1,535045,src/com/levelonelabs/aimbot/modules/MoviesModule.java,366,376,11,,55,1,1
22835142,,,,0.8,0.9,0.9,535049,src/com/levelonelabs/aimbot/modules/BabelModule.java,239,247,9,,47,1,0,535061,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,107,114,8,,50,1,0
22835183,,,,0.851064,0.914894,0.914894,535049,src/com/levelonelabs/aimbot/modules/BabelModule.java,239,247,9,,47,1,0,535052,src/com/levelonelabs/aimbot/modules/StockModule.java,110,116,7,,43,1,0
22835094,,,,0.851064,0.914894,0.914894,535049,src/com/levelonelabs/aimbot/modules/BabelModule.java,239,247,9,,47,1,0,535050,src/com/levelonelabs/aimbot/modules/PreferenceModule.java,100,106,7,,43,1,0
28918765,,,,0.547718,0.580913,0.580913,1285851,src/com/levelonelabs/aimbot/modules/ScheduleModule.java,525,554,30,,241,1,0,1285852,src/com/levelonelabs/aimbot/modules/ReminderModule.java,291,306,16,,140,1,0
22835067,,,,0.687919,0.748322,0.748322,535033,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,136,172,37,,298,1,1,535034,src/com/levelonelabs/aimbot/modules/WeatherModule.java,120,152,33,,242,1,0
28918777,,,,0.627329,0.714286,0.714286,1285839,src/com/levelonelabs/aimbot/modules/MessengerModule.java,270,298,29,,161,1,0,1285848,src/com/levelonelabs/aimbot/modules/PreferenceModule.java,127,142,16,,131,1,1
28918750,,,,0.687919,0.748322,0.748322,535033,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,136,172,37,,298,1,1,1285841,src/com/levelonelabs/aimbot/modules/WeatherModule.java,121,151,31,,230,1,0
28918779,,,,0.511194,0.574627,0.574627,1285839,src/com/levelonelabs/aimbot/modules/MessengerModule.java,270,298,29,,161,1,0,1285868,src/com/levelonelabs/aimbot/modules/BabelModule.java,257,309,53,,268,1,0
22835208,,,,0.44186,0.697674,0.697674,535036,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,73,78,6,,31,0,0,535052,src/com/levelonelabs/aimbot/modules/StockModule.java,110,116,7,,43,1,0
22835133,,,,0.44186,0.697674,0.697674,535036,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,73,78,6,,31,0,0,535050,src/com/levelonelabs/aimbot/modules/PreferenceModule.java,100,106,7,,43,1,0
28918763,,,,0.451923,0.596154,0.596154,535001,src/com/levelonelabs/aimbot/modules/ListModule.java,316,325,10,,77,1,1,1285836,src/com/levelonelabs/aimbot/modules/MegaHalModule.java,194,207,14,,104,1,0
22835162,,,,0.806452,0.935484,0.935484,535036,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,73,78,6,,31,0,0,535059,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,64,69,6,,31,0,0
22834943,,,,0.9,1,1,534958,src/com/levelonelabs/aim/AIMClient.java,1343,1348,6,,40,1,0,534959,src/com/levelonelabs/aim/AIMClient.java,1356,1361,6,,40,1,0
22835140,,,,0.485714,0.771429,0.771429,535036,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,73,78,6,,31,0,0,535051,src/com/levelonelabs/aimbot/modules/HeyuModule.java,103,108,6,,35,1,0
26806008,,,,0.984127,1,1,756866,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,174,10,,63,1,0,756867,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,194,10,,63,1,0
22835145,,,,0.68,0.72,0.72,535032,src/com/levelonelabs/aimbot/modules/WeatherModule.java,104,111,8,,36,1,0,535061,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,107,114,8,,50,1,0
22835127,,,,0.723404,0.765957,0.765957,535032,src/com/levelonelabs/aimbot/modules/WeatherModule.java,104,111,8,,36,1,0,535049,src/com/levelonelabs/aimbot/modules/BabelModule.java,239,247,9,,47,1,0
22835185,,,,0.790698,0.837209,0.837209,535032,src/com/levelonelabs/aimbot/modules/WeatherModule.java,104,111,8,,36,1,0,535052,src/com/levelonelabs/aimbot/modules/StockModule.java,110,116,7,,43,1,0
22835098,,,,0.790698,0.837209,0.837209,535032,src/com/levelonelabs/aimbot/modules/WeatherModule.java,104,111,8,,36,1,0,535050,src/com/levelonelabs/aimbot/modules/PreferenceModule.java,100,106,7,,43,1,0
26806028,,,,0.990196,1,1,756881,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,178,14,,102,1,1,756882,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,198,14,,102,1,1
28418778,,,,0.78481,0.835443,0.835443,1238950,src/com/levelonelabs/aimbot/AIMBot.java,645,651,7,,79,1,1,1238951,src/com/levelonelabs/aimbot/modules/ReminderModule.java,315,320,6,,67,1,1
28918758,,,,0.631841,0.681592,0.681592,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0,535021,src/com/levelonelabs/aimbot/modules/ListModule.java,209,235,27,,201,1,0
28918761,,,,0.381743,0.497925,0.497925,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0,1285820,src/com/levelonelabs/aimbot/modules/MessengerModule.java,208,259,52,,241,1,0
28918759,,,,0.582734,0.769784,0.769784,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0,1285848,src/com/levelonelabs/aimbot/modules/PreferenceModule.java,127,142,16,,131,1,1
28918756,,,,0.754491,0.820359,0.820359,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0,535020,src/com/levelonelabs/aimbot/modules/ListModule.java,179,202,24,,167,1,0
22835034,,,,0.66187,0.748201,0.748201,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0,535024,src/com/levelonelabs/aimbot/modules/ListModule.java,265,285,21,,130,1,0
28918760,,,,0.597122,0.697842,0.697842,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0,1285847,src/com/levelonelabs/aimbot/modules/DefaultModule.java,117,134,18,,118,1,1
22834914,,,,0.708333,0.770833,0.770833,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534941,src/com/levelonelabs/aim/AIMClient.java,1004,1018,15,,96,1,0
22834848,,,,0.813333,0.88,0.88,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534932,src/com/levelonelabs/aim/AIMClient.java,933,942,10,,73,1,0
22834866,,,,0.660194,0.718447,0.718447,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534934,src/com/levelonelabs/aim/AIMClient.java,953,969,17,,103,1,0
22834894,,,,0.76,0.786667,0.786667,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534928,src/com/levelonelabs/aim/AIMClient.java,876,884,9,,59,1,0
22834832,,,,0.8,0.88,0.88,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534930,src/com/levelonelabs/aim/AIMClient.java,908,916,9,,67,1,0
22834817,,,,0.76,0.786667,0.786667,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534926,src/com/levelonelabs/aim/AIMClient.java,890,898,9,,59,1,0
22834896,,,,0.708333,0.770833,0.770833,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534939,src/com/levelonelabs/aim/AIMClient.java,980,993,14,,96,1,0
22834875,,,,0.733333,0.76,0.76,534925,src/com/levelonelabs/aim/AIMClient.java,861,870,10,,75,1,0,534927,src/com/levelonelabs/aim/AIMClient.java,842,850,9,,59,1,1
22834915,,,,0.912621,0.932039,0.932039,534934,src/com/levelonelabs/aim/AIMClient.java,953,969,17,,103,1,0,534941,src/com/levelonelabs/aim/AIMClient.java,1004,1018,15,,96,1,0
22834878,,,,0.877193,0.903509,0.903509,534934,src/com/levelonelabs/aim/AIMClient.java,953,969,17,,103,1,0,534937,src/com/levelonelabs/aim/AIMClient.java,926,943,18,,114,1,0
22835174,,,,0.833333,0.969697,0.969697,534948,src/com/levelonelabs/aimbot/AIMBot.java,659,666,8,,64,1,0,534950,src/com/levelonelabs/aimbot/AIMBot.java,647,654,8,,66,1,0
26806038,,,,0.884956,0.911504,0.911504,534934,src/com/levelonelabs/aim/AIMClient.java,953,969,17,,103,1,0,756901,src/com/levelonelabs/aim/AIMClient.java,926,942,17,,113,1,1
22834922,,,,0.626866,0.940298,0.940298,534948,src/com/levelonelabs/aimbot/AIMBot.java,659,666,8,,64,1,0,534949,src/com/levelonelabs/aim/AIMBuddy.java,322,328,7,,67,1,0
22834897,,,,0.912621,0.932039,0.932039,534934,src/com/levelonelabs/aim/AIMClient.java,953,969,17,,103,1,0,534939,src/com/levelonelabs/aim/AIMClient.java,980,993,14,,96,1,0
22835108,,,,0.61194,0.865672,0.865672,534948,src/com/levelonelabs/aimbot/AIMBot.java,659,666,8,,64,1,0,535053,src/com/levelonelabs/aimbot/modules/ReminderModule.java,297,303,7,,67,1,0
26806031,,,,0.960265,0.986755,0.986755,756887,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,302,316,15,,151,1,2,756888,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,301,315,15,,149,1,2
26806005,,,,0.952381,0.968254,0.968254,756864,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,128,10,,61,1,1,756867,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,194,10,,63,1,0
26806004,,,,0.952381,0.968254,0.968254,756864,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,128,10,,61,1,1,756866,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,174,10,,63,1,0
26806003,,,,0.952381,0.968254,0.968254,756864,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,128,10,,61,1,1,756865,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,145,154,10,,63,1,0
22835118,,,,0.759036,0.915663,0.915663,535054,src/com/levelonelabs/aimbot/AIMBot.java,546,555,10,,76,1,0,535055,src/com/levelonelabs/aimbot/AIMBot.java,560,569,10,,83,1,0
22834852,,,,0.753425,0.780822,0.780822,534928,src/com/levelonelabs/aim/AIMClient.java,876,884,9,,59,1,0,534932,src/com/levelonelabs/aim/AIMClient.java,933,942,10,,73,1,0
22834836,,,,0.850746,0.880597,0.880597,534928,src/com/levelonelabs/aim/AIMClient.java,876,884,9,,59,1,0,534930,src/com/levelonelabs/aim/AIMClient.java,908,916,9,,67,1,0
22834830,,,,0.864407,0.881356,0.881356,534928,src/com/levelonelabs/aim/AIMClient.java,876,884,9,,59,1,0,534929,src/com/levelonelabs/aim/AIMClient.java,891,897,7,,52,1,0
22834916,,,,0.824561,0.842105,0.842105,534937,src/com/levelonelabs/aim/AIMClient.java,926,943,18,,114,1,0,534941,src/com/levelonelabs/aim/AIMClient.java,1004,1018,15,,96,1,0
22834953,,,,0.962264,1,1,534965,src/com/levelonelabs/aimbot/modules/ScheduleModule.java,402,409,8,,53,1,1,534966,src/com/levelonelabs/aimbot/modules/ReminderModule.java,218,225,8,,53,1,1
22834898,,,,0.824561,0.842105,0.842105,534937,src/com/levelonelabs/aim/AIMClient.java,926,943,18,,114,1,0,534939,src/com/levelonelabs/aim/AIMClient.java,980,993,14,,96,1,0
22834974,,,,0.713115,0.836066,0.836066,534979,src/com/levelonelabs/aimbot/modules/ReminderModule.java,321,335,15,,122,1,0,534980,src/com/levelonelabs/aim/AIMBuddy.java,271,282,12,,102,1,0
28918739,,,,0.147595,0.228856,0.228856,1285826,src/com/levelonelabs/aim/AIMClient.java,345,455,111,,603,1,0,1285827,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,477,505,29,,157,1,0
28918743,,,,0.348101,0.525316,0.525316,1285831,src/com/levelonelabs/aim/AIMClient.java,625,646,22,,112,1,0,1285833,src/com/levelonelabs/aimbot/modules/HeyuModule.java,119,134,16,,158,1,0
28918742,,,,0.383929,0.607143,0.607143,1285831,src/com/levelonelabs/aim/AIMClient.java,625,646,22,,112,1,0,1285832,src/com/levelonelabs/aimbot/modules/ListModule.java,378,387,10,,110,1,0
26805988,,,,0.982456,1,1,756849,src/com/levelonelabs/aimbot/modules/ReminderModule.java,243,249,7,,57,1,1,756850,src/com/levelonelabs/aimbot/modules/ScheduleModule.java,427,433,7,,57,1,1
27177785,,,,0.663366,0.673267,0.673267,764280,src/com/levelonelabs/aim/AIMClient.java,210,218,9,,101,1,1,764281,src/com/levelonelabs/aim/AIMClient.java,218,227,10,,100,1,1
26806046,,,,0.98374,1,1,756913,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,180,16,,123,1,1,756914,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,200,16,,123,1,1
22834926,,,,0.935484,1,1,534952,src/com/levelonelabs/aim/AIMClient.java,1156,1161,6,,31,1,0,534953,src/com/levelonelabs/aim/AIMClient.java,1163,1168,6,,31,1,0
22835109,,,,0.626866,0.895522,0.895522,534950,src/com/levelonelabs/aimbot/AIMBot.java,647,654,8,,66,1,0,535053,src/com/levelonelabs/aimbot/modules/ReminderModule.java,297,303,7,,67,1,0
28418781,,,,0.932203,0.983051,0.983051,1238956,src/com/levelonelabs/aimbot/modules/WeatherModule.java,123,128,6,,59,1,1,1238957,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,132,137,6,,59,1,1
22835036,,,,0.705036,0.748201,0.748201,534997,src/com/levelonelabs/aimbot/modules/ListModule.java,292,306,15,,118,1,0,535000,src/com/levelonelabs/aimbot/modules/ListModule.java,242,258,17,,139,1,0
22835006,,,,0.677966,0.720339,0.720339,534997,src/com/levelonelabs/aimbot/modules/ListModule.java,292,306,15,,118,1,0,535006,src/com/levelonelabs/aimbot/modules/ListModule.java,353,366,14,,106,1,0
24079640,,,,1,1,1,621175,src/com/levelonelabs/aimbot/modules/BuddyManagementModule.java,173,178,6,,53,1,1,621176,src/com/levelonelabs/aimbot/modules/BuddyManagementModule.java,154,159,6,,53,1,1
22835001,,,,0.677966,0.720339,0.720339,534997,src/com/levelonelabs/aimbot/modules/ListModule.java,292,306,15,,118,1,0,535003,src/com/levelonelabs/aimbot/modules/ListModule.java,333,346,14,,106,1,0
22834995,,,,0.864407,0.90678,0.90678,534997,src/com/levelonelabs/aimbot/modules/ListModule.java,292,306,15,,118,1,0,534998,src/com/levelonelabs/aimbot/modules/ListModule.java,313,326,14,,111,1,0
22835035,,,,0.618644,0.70339,0.70339,534997,src/com/levelonelabs/aimbot/modules/ListModule.java,292,306,15,,118,1,0,534999,src/com/levelonelabs/aimbot/modules/ListModule.java,184,201,18,,107,1,1
28918774,,,,0.25625,0.43125,0.43125,534960,src/com/levelonelabs/aimbot/modules/MoviesModule.java,386,398,13,,97,1,0,764279,src/com/levelonelabs/aimbot/modules/BuddyManagementModule.java,172,193,22,,160,1,0
26806009,,,,0.958678,0.966942,0.966942,756868,src/com/levelonelabs/aimbot/modules/MoviesModule.java,334,347,14,,121,1,3,756869,src/com/levelonelabs/aimbot/modules/MoviesModule.java,356,369,14,,117,1,3
22834944,,,,0.938776,0.969388,0.969388,534960,src/com/levelonelabs/aimbot/modules/MoviesModule.java,386,398,13,,97,1,0,534961,src/com/levelonelabs/aimbot/modules/MoviesModule.java,475,488,14,,98,1,0
26805995,,,,0.988764,1,1,756858,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,145,157,13,,89,1,1,756859,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,177,13,,89,1,1
26806022,,,,0.982143,1,1,756877,src/com/levelonelabs/aim/AIMClient.java,986,993,8,,56,1,1,756878,src/com/levelonelabs/aim/AIMClient.java,1011,1018,8,,56,1,1
26805996,,,,0.988764,1,1,756858,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,145,157,13,,89,1,1,756860,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,197,13,,89,1,1
22835212,,,,0.733333,0.774359,0.774359,535073,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,145,27,,195,1,1,535074,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,185,21,,165,1,0
22835214,,,,0.733333,0.774359,0.774359,535073,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,145,27,,195,1,1,535076,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,205,21,,165,1,0
22835181,,,,0.818182,0.954545,0.954545,535069,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,396,403,8,,44,1,1,535070,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,408,415,8,,42,1,1
26805992,,,,0.955056,0.966292,0.966292,756857,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,131,13,,87,1,2,756858,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,145,157,13,,89,1,1
26805993,,,,0.955056,0.966292,0.966292,756857,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,131,13,,87,1,2,756859,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,165,177,13,,89,1,1
24079655,,,,1,1,1,621201,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,167,179,13,,100,1,1,621202,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,187,199,13,,100,1,1
26805994,,,,0.955056,0.966292,0.966292,756857,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,131,13,,87,1,2,756860,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,185,197,13,,89,1,1
26806011,,,,0.965517,0.988506,0.988506,756857,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,119,131,13,,87,1,2,756872,src/com/levelonelabs/aimbot/modules/MessengerModule.java,270,283,14,,87,1,2
24079656,,,,1,1,1,621201,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,167,179,13,,100,1,1,621203,src/com/levelonelabs/aimbot/modules/UserAdminModule.java,147,159,13,,100,1,1
28918736,,,,0.739003,0.739003,0.739003,1285821,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,385,432,48,,341,1,0,1285822,src/com/levelonelabs/aimbot/modules/TicTacToeModule.java,389,423,35,,252,1,0
28418785,,,,0.932203,0.983051,0.983051,1238957,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,132,137,6,,59,1,1,1238964,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,138,143,6,,59,1,1
22835041,,,,0.60274,0.780822,0.780822,535009,src/com/levelonelabs/aimbot/modules/ListModule.java,59,70,12,,73,0,0,535028,src/com/levelonelabs/aimbot/modules/BabelModule.java,71,83,13,,59,0,0
22835083,,,,0.534247,0.890411,0.890411,535009,src/com/levelonelabs/aimbot/modules/ListModule.java,59,70,12,,73,0,0,535039,src/com/levelonelabs/aimbot/modules/MessengerModule.java,110,121,12,,71,1,0
22835019,,,,0.494253,0.827586,0.827586,535009,src/com/levelonelabs/aimbot/modules/ListModule.java,59,70,12,,73,0,0,535010,src/com/levelonelabs/aimbot/modules/ListModule.java,108,121,14,,87,1,0
28918769,,,,0.198529,0.220588,0.220588,1285858,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,414,430,17,,136,1,0,1285859,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,287,293,7,,32,1,1
28918770,,,,0.176471,0.272059,0.272059,1285858,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,414,430,17,,136,1,0,1285860,src/com/levelonelabs/aimbot/modules/MoviesModule.java,151,157,7,,44,1,0
22834913,,,,0.454545,0.581818,0.581818,534916,src/com/levelonelabs/aim/AIMClient.java,680,687,8,,50,1,0,534940,src/com/levelonelabs/aim/AIMClient.java,986,992,7,,55,1,0
22835058,,,,0.855263,0.894737,0.894737,535030,src/com/levelonelabs/aimbot/modules/TVListingsModule.java,446,456,11,,76,1,1,535031,src/com/levelonelabs/aimbot/modules/SkiReportModule.java,488,498,11,,70,1,1
26806036,,,,0.790123,0.814815,0.814815,756897,src/com/levelonelabs/aimbot/modules/DefaultModule.java,117,125,9,,66,1,1,756898,src/com/levelonelabs/aimbot/modules/MegaHalModule.java,174,185,12,,81,1,1
22834874,,,,0.454545,0.581818,0.581818,534916,src/com/levelonelabs/aim/AIMClient.java,680,687,8,,50,1,0,534923,src/com/levelonelabs/aim/AIMClient.java,843,849,7,,55,1,0
22834893,,,,0.454545,0.581818,0.581818,534916,src/com/levelonelabs/aim/AIMClient.java,680,687,8,,50,1,0,534924,src/com/levelonelabs/aim/AIMClient.java,863,869,7,,55,1,0
