id,type1simline,type2simline,type3simline,type1simtok,type2simtok,type3simtok,fragment1,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces,fragment2,path,startline,endline,lines,prettylines,tokens,functions_intersected,unmatched_braces
28821073,,,,0.859259,0.859259,0.859259,1276817,src/jmemorize/gui/swing/dialogs/AboutDialog.java,207,227,21,,135,1,0,1276818,src/jmemorize/gui/swing/dialogs/AboutDialog.java,209,222,14,,116,1,0
21513666,,,,0.622222,0.666667,0.666667,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0
21513652,,,,0.755556,0.777778,0.777778,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0
21513725,,,,0.644444,0.711111,0.711111,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495588,src/jmemorize/gui/swing/actions/edit/PasteAction.java,87,92,6,,33,1,0
21513711,,,,0.622222,0.711111,0.711111,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495589,src/jmemorize/gui/swing/actions/edit/CutAction.java,83,88,6,,33,1,0
21513799,,,,0.577778,0.711111,0.711111,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495590,src/jmemorize/gui/swing/actions/edit/CopyAction.java,84,89,6,,33,1,0
21513984,,,,0.888889,0.977778,0.977778,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495587,src/jmemorize/gui/swing/actions/LearnAction.java,120,126,7,,45,1,0
21513563,,,,0.777778,0.888889,0.888889,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495500,src/jmemorize/gui/swing/actions/edit/ResetCardAction.java,90,96,7,,45,1,0
21513932,,,,0.733333,0.8,0.8,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495674,src/jmemorize/gui/swing/frames/EditCardFrame.java,73,78,6,,36,1,0
21513949,,,,0.733333,0.8,0.8,495491,src/jmemorize/gui/swing/frames/NewCardFrame.java,82,88,7,,45,1,0,495678,src/jmemorize/gui/swing/frames/EditCardFrame.java,90,95,6,,36,1,0
28821066,,,,0.512821,0.525641,0.525641,495693,src/jmemorize/gui/swing/dialogs/PreferencesDialog.java,391,423,33,,156,1,0,495702,src/jmemorize/gui/swing/dialogs/AboutDialog.java,167,182,16,,82,1,0
28821050,,,,0.632432,0.724324,0.724324,495693,src/jmemorize/gui/swing/dialogs/PreferencesDialog.java,391,423,33,,156,1,0,495725,src/jmemorize/gui/swing/dialogs/ErrorDialog.java,170,207,38,,185,1,0
28821035,,,,0.907692,0.907692,0.907692,1276772,src/jmemorize/core/Main.java,447,466,20,,130,1,0,1276773,src/jmemorize/core/Main.java,449,465,17,,118,1,0
24259660,,,,0.857143,0.89011,0.89011,681817,src/jmemorize/gui/swing/actions/file/AbstractImportAction.java,88,97,10,,91,1,0,681818,src/jmemorize/gui/swing/frames/MainFrame.java,456,466,11,,81,1,0
21513940,,,,0.181818,0.272727,0.272727,495533,src/jmemorize/gui/swing/panels/TwoSidesCardPanel.java,71,77,7,,6,1,0,495535,src/jmemorize/core/Card.java,269,275,7,,22,1,0
24259661,,,,0.846154,0.879121,0.879121,681817,src/jmemorize/gui/swing/actions/file/AbstractImportAction.java,88,97,10,,91,1,0,681819,src/jmemorize/gui/swing/frames/MainFrame.java,490,499,10,,80,1,0
21513594,,,,0.235294,0.352941,0.352941,495533,src/jmemorize/gui/swing/panels/TwoSidesCardPanel.java,71,77,7,,6,1,0,495534,src/jmemorize/core/learn/LearnHistory.java,335,340,6,,17,1,0
27364932,,,,0.835165,0.89011,0.89011,681818,src/jmemorize/gui/swing/frames/MainFrame.java,456,466,11,,81,1,0,834165,src/jmemorize/gui/swing/actions/file/AbstractExportAction.java,117,128,12,,91,1,0
21513592,,,,0.4,0.5,0.5,495521,src/jmemorize/gui/swing/dialogs/AboutDialog.java,148,164,17,,60,1,0,495532,src/jmemorize/core/learn/LearnHistory.java,333,346,14,,36,1,0
24062083,,,,1,1,1,597521,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,226,253,28,,115,2,1,597522,src/jmemorize/gui/swing/dialogs/PreferencesDialog.java,401,428,28,,115,2,1
21513845,,,,0.433333,0.516667,0.516667,495521,src/jmemorize/gui/swing/dialogs/AboutDialog.java,148,164,17,,60,1,0,495640,src/jmemorize/core/ImageRepository.java,246,255,10,,31,1,0
21514021,,,,0.433333,0.533333,0.533333,495521,src/jmemorize/gui/swing/dialogs/AboutDialog.java,148,164,17,,60,1,0,495701,src/jmemorize/core/io/XmlBuilder.java,682,691,10,,33,1,0
21513764,,,,0.433333,0.5,0.5,495521,src/jmemorize/gui/swing/dialogs/AboutDialog.java,148,164,17,,60,1,0,495618,src/jmemorize/gui/Localization.java,193,203,11,,33,1,0
21513621,,,,0.52381,0.809524,0.809524,495526,src/jmemorize/gui/swing/widgets/CardTable.java,283,289,7,,18,1,0,495559,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,43,49,7,,21,1,0
21513637,,,,0.555556,0.777778,0.777778,495526,src/jmemorize/gui/swing/widgets/CardTable.java,283,289,7,,18,1,0,495563,src/jmemorize/gui/swing/widgets/CardTable.java,299,304,6,,14,1,0
21513641,,,,0.454545,0.681818,0.681818,495526,src/jmemorize/gui/swing/widgets/CardTable.java,283,289,7,,18,1,0,495562,src/jmemorize/gui/swing/widgets/CardTable.java,551,559,9,,22,1,0
21513790,,,,0.5,0.777778,0.777778,495526,src/jmemorize/gui/swing/widgets/CardTable.java,283,289,7,,18,1,0,495621,src/jmemorize/gui/swing/actions/OpenURLAction.java,18,23,6,,14,1,0
21513689,,,,0.555556,0.777778,0.777778,495526,src/jmemorize/gui/swing/widgets/CardTable.java,283,289,7,,18,1,0,495574,src/jmemorize/gui/swing/actions/edit/PasteAction.java,45,50,6,,14,1,0
21513585,,,,0.34375,0.53125,0.53125,495526,src/jmemorize/gui/swing/widgets/CardTable.java,283,289,7,,18,1,0,495527,src/jmemorize/gui/swing/actions/RenameCategoryAction.java,46,54,9,,32,1,0
24062077,,,,0.971429,0.971429,0.971429,597510,src/jmemorize/gui/swing/actions/file/AbstractImportAction.java,72,84,13,,34,2,0,597511,src/jmemorize/gui/swing/actions/file/AbstractExportAction.java,99,113,15,,35,2,1
21513593,,,,0.638889,0.777778,0.777778,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0,495532,src/jmemorize/core/learn/LearnHistory.java,333,346,14,,36,1,0
21513579,,,,0.366667,0.45,0.45,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0,495521,src/jmemorize/gui/swing/dialogs/AboutDialog.java,148,164,17,,60,1,0
21513824,,,,0.625,0.78125,0.78125,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0,495617,src/jmemorize/gui/swing/actions/file/ImportJMLAction.java,43,52,10,,32,1,0
21513887,,,,0.709677,0.870968,0.870968,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0,495640,src/jmemorize/core/ImageRepository.java,246,255,10,,31,1,0
21514023,,,,0.666667,0.818182,0.818182,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0,495701,src/jmemorize/core/io/XmlBuilder.java,682,691,10,,33,1,0
21513806,,,,0.666667,0.818182,0.818182,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0,495618,src/jmemorize/gui/Localization.java,193,203,11,,33,1,0
28821049,,,,0.345946,0.405405,0.405405,495703,src/jmemorize/gui/swing/dialogs/OkayButtonDialog.java,56,71,16,,82,1,0,495725,src/jmemorize/gui/swing/dialogs/ErrorDialog.java,170,207,38,,185,1,0
21513759,,,,0.473684,0.736842,0.736842,495614,src/jmemorize/gui/Localization.java,180,185,6,,28,2,0,495616,src/jmemorize/core/FormattedText.java,101,107,7,,38,1,0
21513757,,,,0.5,0.794118,0.794118,495614,src/jmemorize/gui/Localization.java,180,185,6,,28,2,0,495615,src/jmemorize/core/FormattedText.java,111,117,7,,34,1,0
28821030,,,,0.315789,0.494737,0.494737,1276765,src/jmemorize/core/learn/DefaultLearnSession.java,694,717,24,,95,1,0,1276766,src/jmemorize/gui/swing/frames/FindFrame.java,217,229,13,,52,1,0
21513980,,,,0.611111,0.805556,0.805556,495638,src/jmemorize/gui/swing/panels/TimerPanel.java,64,69,6,,34,1,0,495706,src/jmemorize/gui/swing/panels/CardCounterPanel.java,181,186,6,,36,1,0
27364929,,,,0.866667,0.916667,0.916667,834161,src/jmemorize/gui/swing/dialogs/PreferencesDialog.java,387,397,11,,60,3,2,834162,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,206,216,11,,55,3,2
21513841,,,,0.611111,0.805556,0.805556,495638,src/jmemorize/gui/swing/panels/TimerPanel.java,64,69,6,,34,1,0,495639,src/jmemorize/gui/swing/panels/TimerPanel.java,71,76,6,,36,1,0
21513785,,,,0.780488,0.878049,0.878049,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0,495620,src/jmemorize/gui/swing/actions/file/OpenLessonAction.java,52,58,7,,41,1,0
21513937,,,,0.682927,0.780488,0.780488,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0,495624,src/jmemorize/gui/swing/actions/file/ExportToPDFAction.java,56,61,6,,32,1,0
21513615,,,,0.482759,0.62069,0.62069,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495551,src/jmemorize/gui/swing/widgets/CategoryTree.java,445,450,6,,18,1,0
21513884,,,,0.413793,0.62069,0.62069,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495664,src/jmemorize/gui/swing/panels/CardPanel.java,515,520,6,,18,1,0
21513821,,,,0.733333,0.8,0.8,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0,495605,src/jmemorize/gui/swing/actions/file/NewLessonAction.java,58,64,7,,45,1,0
21513596,,,,0.482759,0.62069,0.62069,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495486,src/jmemorize/util/RecentItems.java,99,106,8,,22,1,0
21513555,,,,0.586207,0.62069,0.62069,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495489,src/jmemorize/core/Main.java,537,542,6,,18,1,0
21513548,,,,0.931035,1,1,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495485,src/jmemorize/core/Main.java,525,532,8,,29,1,0
21513851,,,,0.413793,0.62069,0.62069,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495644,src/jmemorize/gui/swing/widgets/CardTable.java,661,666,6,,18,1,0
21513833,,,,0.682927,0.804878,0.804878,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0,495592,src/jmemorize/gui/swing/actions/edit/FindAction.java,52,57,6,,36,1,0
21513550,,,,0.758621,0.827586,0.827586,495484,src/jmemorize/core/Main.java,515,522,8,,29,1,0,495487,src/jmemorize/core/Main.java,535,543,9,,28,1,0
21513769,,,,0.682927,0.780488,0.780488,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0,495611,src/jmemorize/gui/swing/actions/file/ExportToRTFAction.java,56,61,6,,32,1,0
21513749,,,,0.682927,0.780488,0.780488,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0,495608,src/jmemorize/gui/swing/actions/file/ExitAction.java,59,64,6,,32,1,0
28821045,,,,0.467742,0.709677,0.709677,1276787,src/jmemorize/gui/swing/panels/CardPanel.java,186,199,14,,62,1,0,1276788,src/jmemorize/gui/swing/widgets/CategoryTree.java,252,272,21,,53,1,0
28821046,,,,0.47619,0.730159,0.730159,1276787,src/jmemorize/gui/swing/panels/CardPanel.java,186,199,14,,62,1,0,1276789,src/jmemorize/gui/swing/frames/MainFrame.java,167,181,15,,63,1,0
21513805,,,,0.536585,0.658537,0.658537,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0
21513651,,,,0.560976,0.682927,0.682927,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0
21513774,,,,0.658537,0.731707,0.731707,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495620,src/jmemorize/gui/swing/actions/file/OpenLessonAction.java,52,58,7,,41,1,0
21513811,,,,0.6875,0.84375,0.84375,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495624,src/jmemorize/gui/swing/actions/file/ExportToPDFAction.java,56,61,6,,32,1,0
21513817,,,,0.6,0.666667,0.666667,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495605,src/jmemorize/gui/swing/actions/file/NewLessonAction.java,58,64,7,,45,1,0
21513679,,,,0.658537,0.731707,0.731707,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495586,src/jmemorize/gui/swing/actions/file/SaveLessonAction.java,101,107,7,,41,1,0
21513753,,,,0.6875,0.84375,0.84375,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495611,src/jmemorize/gui/swing/actions/file/ExportToRTFAction.java,56,61,6,,32,1,0
21513733,,,,0.65625,0.84375,0.84375,495566,src/jmemorize/gui/swing/actions/edit/RemoveAction.java,130,135,6,,31,1,0,495608,src/jmemorize/gui/swing/actions/file/ExitAction.java,59,64,6,,32,1,0
28821043,,,,0.328358,0.432836,0.432836,1276783,src/jmemorize/gui/swing/frames/EditCardFrame.java,394,413,20,,67,1,0,1276784,src/jmemorize/gui/swing/widgets/ExtentProgressBar.java,183,193,11,,29,1,0
21513978,,,,1,1,1,495702,src/jmemorize/gui/swing/dialogs/AboutDialog.java,167,182,16,,82,1,0,495703,src/jmemorize/gui/swing/dialogs/OkayButtonDialog.java,56,71,16,,82,1,0
28821048,,,,0.345946,0.405405,0.405405,495702,src/jmemorize/gui/swing/dialogs/AboutDialog.java,167,182,16,,82,1,0,495725,src/jmemorize/gui/swing/dialogs/ErrorDialog.java,170,207,38,,185,1,0
21513624,,,,0.809524,0.809524,0.809524,495559,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,43,49,7,,21,1,0,495561,src/jmemorize/gui/swing/actions/edit/CutAction.java,44,49,6,,17,1,0
28821060,,,,0.46875,0.6875,0.6875,495577,src/jmemorize/util/EquivalenceClassSet.java,336,343,8,,32,1,0,495607,src/jmemorize/gui/swing/actions/file/ExitAction.java,49,56,8,,31,1,0
21513622,,,,0.809524,0.809524,0.809524,495559,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,43,49,7,,21,1,0,495560,src/jmemorize/gui/swing/actions/edit/CopyAction.java,44,49,6,,17,1,0
28821063,,,,0.46875,0.6875,0.6875,495577,src/jmemorize/util/EquivalenceClassSet.java,336,343,8,,32,1,0,495606,src/jmemorize/gui/swing/actions/file/NewLessonAction.java,48,55,8,,31,1,0
21513625,,,,0.545455,0.772727,0.772727,495559,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,43,49,7,,21,1,0,495562,src/jmemorize/gui/swing/widgets/CardTable.java,551,559,9,,22,1,0
21513670,,,,0.5625,0.75,0.75,495577,src/jmemorize/util/EquivalenceClassSet.java,336,343,8,,32,1,0,495578,src/jmemorize/util/EquivalenceClassSet.java,474,482,9,,26,1,0
21513718,,,,0.666667,0.666667,0.666667,495559,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,43,49,7,,21,1,0,495574,src/jmemorize/gui/swing/actions/edit/PasteAction.java,45,50,6,,14,1,0
21513588,,,,0.84,0.92,0.92,495514,src/jmemorize/gui/swing/GeneralTransferHandler.java,234,240,7,,23,1,0,495530,src/jmemorize/gui/swing/GeneralTransferHandler.java,246,252,7,,25,1,0
21513872,,,,0.434783,0.565217,0.565217,495514,src/jmemorize/gui/swing/GeneralTransferHandler.java,234,240,7,,23,1,0,495661,src/jmemorize/core/Category.java,468,473,6,,16,1,0
28821041,,,,0.230769,0.307692,0.307692,495635,src/jmemorize/gui/swing/panels/LearnPanel.java,146,153,8,,23,1,0,1276781,src/jmemorize/gui/swing/frames/EditCardFrame.java,215,233,19,,65,1,0
21513839,,,,0.416667,0.625,0.625,495635,src/jmemorize/gui/swing/panels/LearnPanel.java,146,153,8,,23,1,0,495636,src/jmemorize/core/Main.java,262,269,8,,24,1,0
21514028,,,,0.686747,0.710843,0.710843,495556,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,193,207,15,,83,1,0,495651,src/jmemorize/gui/swing/dialogs/PreferencesDialog.java,230,244,15,,59,1,0
21513619,,,,0.963855,1,1,495556,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,193,207,15,,83,1,0,495557,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,159,173,15,,83,1,0
27364939,,,,0.954545,0.969697,0.969697,834178,src/jmemorize/gui/swing/actions/file/AbstractImportAction.java,28,36,9,,66,0,0,834179,src/jmemorize/gui/swing/actions/file/AbstractExportAction.java,28,36,9,,64,0,0
24259649,,,,1,1,1,681796,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,107,111,5,,52,2,2,681798,src/jmemorize/util/EscapableFrame.java,41,45,5,,52,2,2
24259648,,,,1,1,1,681796,src/jmemorize/gui/swing/dialogs/LearnSettingsDialog.java,107,111,5,,52,2,2,681797,src/jmemorize/gui/swing/dialogs/PreferencesDialog.java,144,148,5,,52,2,2
21513686,,,,0.853659,0.97561,0.97561,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495591,src/jmemorize/gui/swing/actions/edit/AddCardAction.java,54,60,7,,41,1,0
21513772,,,,0.756098,0.878049,0.878049,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495620,src/jmemorize/gui/swing/actions/file/OpenLessonAction.java,52,58,7,,41,1,0
21513808,,,,0.707317,0.780488,0.780488,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495624,src/jmemorize/gui/swing/actions/file/ExportToPDFAction.java,56,61,6,,32,1,0
21513816,,,,0.688889,0.8,0.8,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495605,src/jmemorize/gui/swing/actions/file/NewLessonAction.java,58,64,7,,45,1,0
21513687,,,,0.658537,0.780488,0.780488,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495592,src/jmemorize/gui/swing/actions/edit/FindAction.java,52,57,6,,36,1,0
21513678,,,,0.756098,0.878049,0.878049,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495586,src/jmemorize/gui/swing/actions/file/SaveLessonAction.java,101,107,7,,41,1,0
21513752,,,,0.707317,0.780488,0.780488,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495611,src/jmemorize/gui/swing/actions/file/ExportToRTFAction.java,56,61,6,,32,1,0
21513732,,,,0.682927,0.780488,0.780488,495567,src/jmemorize/gui/swing/actions/edit/EditCardAction.java,79,85,7,,41,1,0,495608,src/jmemorize/gui/swing/actions/file/ExitAction.java,59,64,6,,32,1,0
21513570,,,,0.391304,0.630435,0.630435,495504,src/jmemorize/core/Main.java,276,290,15,,46,1,0,495505,src/jmemorize/core/CardSide.java,83,94,12,,44,1,0
21513629,,,,0.207547,0.320755,0.320755,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495561,src/jmemorize/gui/swing/actions/edit/CutAction.java,44,49,6,,17,1,0
21513572,,,,0.169811,0.264151,0.264151,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495508,src/jmemorize/util/RecentItems.java,47,52,6,,14,1,0
21513714,,,,0.207547,0.320755,0.320755,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495560,src/jmemorize/gui/swing/actions/edit/CopyAction.java,44,49,6,,17,1,0
21513639,,,,0.169811,0.264151,0.264151,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495563,src/jmemorize/gui/swing/widgets/CardTable.java,299,304,6,,14,1,0
21513923,,,,0.150943,0.264151,0.264151,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495542,src/jmemorize/gui/swing/actions/LearnAction.java,47,52,6,,17,1,0
21513793,,,,0.169811,0.264151,0.264151,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495621,src/jmemorize/gui/swing/actions/OpenURLAction.java,18,23,6,,14,1,0
21513691,,,,0.188679,0.264151,0.264151,495507,src/jmemorize/gui/swing/panels/DeckTablePanel.java,120,133,14,,53,1,0,495574,src/jmemorize/gui/swing/actions/edit/PasteAction.java,45,50,6,,14,1,0
21513597,,,,0.586093,0.764901,0.764901,495536,src/jmemorize/gui/swing/panels/LearnSettingPanels.java,359,403,45,,302,1,0,495537,src/jmemorize/gui/swing/panels/LearnSettingPanels.java,406,447,42,,282,1,0
21513662,,,,0.986667,1,1,495571,src/jmemorize/gui/swing/actions/file/AbstractImportAction.java,91,98,8,,75,1,0,495572,src/jmemorize/gui/swing/actions/file/AbstractExportAction.java,121,129,9,,75,1,0
21513928,,,,0.632479,0.709402,0.709402,495643,src/jmemorize/gui/swing/panels/QuizPanel.java,401,417,17,,117,1,0,495668,src/jmemorize/gui/swing/panels/StatusBar.java,107,121,15,,86,1,0
21513591,,,,0.666667,0.805556,0.805556,495519,src/jmemorize/gui/swing/frames/MainFrame.java,151,161,11,,32,0,0,495532,src/jmemorize/core/learn/LearnHistory.java,333,346,14,,36,1,0
21513945,,,,0.433333,0.533333,0.533333,495519,src/jmemorize/gui/swing/frames/MainFrame.java,151,161,11,,32,0,0,495521,src/jmemorize/gui/swing/dialogs/AboutDialog.java,148,164,17,,60,1,0
21513578,,,,0.71875,0.84375,0.84375,495519,src/jmemorize/gui/swing/frames/MainFrame.java,151,161,11,,32,0,0,495520,src/jmemorize/core/FormattedText.java,177,186,10,,30,1,0
21513760,,,,0.444444,0.75,0.75,495585,src/jmemorize/gui/swing/actions/file/SaveLessonAction.java,93,98,6,,36,1,0,495614,src/jmemorize/gui/Localization.java,180,185,6,,28,2,0
21513823,,,,0.625,0.8125,0.8125,495519,src/jmemorize/gui/swing/frames/MainFrame.java,151,161,11,,32,0,0,495617,src/jmemorize/gui/swing/actions/file/ImportJMLAction.java,43,52,10,,32,1,0
21513844,,,,0.78125,0.9375,0.9375,495519,src/jmemorize/gui/swing/frames/MainFrame.java,151,161,11,,32,0,0,495640,src/jmemorize/core/ImageRepository.java,246,255,10,,31,1,0
21514019,,,,0.787879,0.969697,0.969697,495519,src/jmemorize/gui/swing/frames/MainFrame.java,151,161,11,,32,0,0,495701,src/jmemorize/core/io/XmlBuilder.java,682,691,10,,33,1,0
